"Summary","UID","Description","Location","Start Time","End Time","URL"
"","","","",""
"","","","",""
"IB Review French Paper2 strategies","NAME: Daniel Neamati
SIGNED UP FOR:
- Please Sign Up 
VIEW SIGN UP FORM:
http://www.signupgenius.com/go/4090D4DADAF29AA8-senior/22214455
","","<icalendar.prop.vDDDTypes object at 0x04308CB0>",""
"IB Review French Advanced grammar & Comprehensive grammar review","NAME: Daniel Neamati
SIGNED UP FOR:
- Please Sign Up 
VIEW SIGN UP FORM:
http://www.signupgenius.com/go/4090D4DADAF29AA8-senior/22214455
","","<icalendar.prop.vDDDTypes object at 0x04308F50>",""
"IB Review MathSL/HL: Distributions","NAME: Daniel Neamati
SIGNED UP FOR:
- Please Sign Up 
VIEW SIGN UP FORM:
http://www.signupgenius.com/go/4090D4DADAF29AA8-senior/22214455
","","<icalendar.prop.vDDDTypes object at 0x0430E450>",""
"YOUR FIRST DAY OF EXAMS","","","<icalendar.prop.vDDDTypes object at 0x0430E6F0>",""
"IB Review History:Paper2 India","NAME: Daniel Neamati
SIGNED UP FOR:
- Please Sign Up 
VIEW SIGN UP FORM:
http://www.signupgenius.com/go/4090D4DADAF29AA8-senior/22214455
","","<icalendar.prop.vDDDTypes object at 0x0430EC10>",""
"Chloe Birthday","","","<icalendar.prop.vDDDTypes object at 0x0430EFF0>",""
"New Student Orientation Caltech","","","<icalendar.prop.vDDDTypes object at 0x043152B0>",""
"Get ride","","","<icalendar.prop.vDDDTypes object at 0x04315750>",""
"NHD State Competition","11:30 AM Documentary","Bay City Central High School, 1624 Columbus Ave, Bay City, MI 48708, USA","<icalendar.prop.vDDDTypes object at 0x04315D30>",""
"Asia Chemistry Review","","","<icalendar.prop.vDDDTypes object at 0x0431A090>",""
"IB Chemistry Review (Electrochemistry)","","","<icalendar.prop.vDDDTypes object at 0x0431A4D0>",""
"Get Ride","","","<icalendar.prop.vDDDTypes object at 0x0431A890>",""
"Annaliese and Spencer Graduation Party","","","<icalendar.prop.vDDDTypes object at 0x0431AC50>",""
"Grand Rapids Regatta","","","<icalendar.prop.vDDDTypes object at 0x0431AF70>",""
"IB Chemistry Review (Acids and Bases)","","","<icalendar.prop.vDDDTypes object at 0x0431F3F0>",""
"IB Review MathSL/HL: Probability","NAME: Daniel Neamati
SIGNED UP FOR:
- Please Sign Up 
VIEW SIGN UP FORM:
http://www.signupgenius.com/go/4090D4DADAF29AA8-senior/22214455
","","<icalendar.prop.vDDDTypes object at 0x0431F7B0>",""
"IB Chemistry Review (Equilibrium)","","","<icalendar.prop.vDDDTypes object at 0x0431FB70>",""
"Physics Review Session","","","<icalendar.prop.vDDDTypes object at 0x0431FF30>",""
"Sonya Graduation Party","","5734 S Ashford Way, Ypsilanti, MI 48197, USA","<icalendar.prop.vDDDTypes object at 0x04324310>",""
"Kayley's Grad Party","","2803 Lillian Rd, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x043246D0>",""
"Deanna's Graduation Party","","2625 Traver Blvd, Ann Arbor, MI 48105, USA","<icalendar.prop.vDDDTypes object at 0x04324A90>",""
"Natalie's Graduation Party","","204 Burwood Ave, Ann Arbor, MI 48103, USA","<icalendar.prop.vDDDTypes object at 0x04324E70>",""
"Maya's Graduation Party","","1307 Russell Rd, Ann Arbor, MI 48103, USA","<icalendar.prop.vDDDTypes object at 0x0432B270>",""
"Mandatory Wind Ensemble Rehearsal","","","<icalendar.prop.vDDDTypes object at 0x0432B630>",""
"Mandatory Wind Ensemble Rehearsal","","","<icalendar.prop.vDDDTypes object at 0x0432B9F0>",""
"FSRI Result","","","<icalendar.prop.vDDDTypes object at 0x0432BC90>",""
"Senior Music Cookout","","","<icalendar.prop.vDDDTypes object at 0x043301D0>",""
"Nick and Alex Graduation Party","https://www.partylabz.com/Party/8e97b2af-d38f-49eb-930e-009c9c8b4285","Bel-Mark Lanes, 3530 Jackson Rd, Ann Arbor, MI 48103, USA","<icalendar.prop.vDDDTypes object at 0x04330590>",""
"NHS Induction for New Members","","","<icalendar.prop.vDDDTypes object at 0x04330970>",""
"Midwest Regatta","","","<icalendar.prop.vDDDTypes object at 0x04330D50>",""
"MLive Top Scholars","","","<icalendar.prop.vDDDTypes object at 0x04336130>",""
"Libby's Grad Party","","","<icalendar.prop.vDDDTypes object at 0x043364F0>",""
"Sophia Matossian Graduation Party","","3095 Exmoor Rd, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x043368B0>",""
"Culver Regatta","","446 E. Shore Drive, Culver, IN 46511","<icalendar.prop.vDDDTypes object at 0x04336C70>",""
"NHS Induction Ceremony","","","<icalendar.prop.vDDDTypes object at 0x04336F90>",""
"Senior Trip","","Sherman Lake YMCA Outdoor Center, 6225 N 39th St, Augusta, MI 49012, USA","<icalendar.prop.vDDDTypes object at 0x0433D410>",""
"Ann Arbor Tech Trek","http://www.annarborusa.org/tech-trek","","<icalendar.prop.vDDDTypes object at 0x0433D710>",""
"Ann Arbor Tech Trek","http://www.annarborusa.org/tech-trek","","<icalendar.prop.vDDDTypes object at 0x0433DB90>",""
"Ann Arbor Tech Trek","http://www.annarborusa.org/tech-trek","","<icalendar.prop.vDDDTypes object at 0x0433D750>",""
"Caltech Math Adv. Placement Due","https://deans.caltech.edu/documents/189-mathplacementtests.pdf","","<icalendar.prop.vDDDTypes object at 0x04340570>",""
"Caltech Physics Placement Exam","https://deans.caltech.edu/documents/188-physicsplacementtests.pdf","","<icalendar.prop.vDDDTypes object at 0x04340A10>",""
"Caltech Writing Placement Prompts Released","https://deans.caltech.edu/documents/187-hssplacementtest.pdf","","<icalendar.prop.vDDDTypes object at 0x04340E30>",""
"Caltech Writing Placement Due","https://deans.caltech.edu/documents/187-hssplacementtest.pdf","","<icalendar.prop.vDDDTypes object at 0x04348230>",""
"Senior Breakfast","","","<icalendar.prop.vDDDTypes object at 0x04348710>",""
"Rackham Rehearsal","","","<icalendar.prop.vDDDTypes object at 0x04348AD0>",""
"Graduation Dinner with Family","","","<icalendar.prop.vDDDTypes object at 0x04348E90>",""
"Pick-Up Diploma","","","<icalendar.prop.vDDDTypes object at 0x0434C290>",""
"Graduation Arrival","Wear Medal
Wear NHS, School cords
Wear Cap","","<icalendar.prop.vDDDTypes object at 0x0434C650>",""
"All-Night Event","Doors open at 10
Doors close at 11","","<icalendar.prop.vDDDTypes object at 0x0434CA10>",""
"Emma Seibert Graduation Party","","Dawn Farm, 6633 Stony Creek Rd, Ypsilanti, MI 48197, USA","<icalendar.prop.vDDDTypes object at 0x0434CDD0>",""
"Olivia Dotson Graduation Party","","Dawn Farm, 6633 Stony Creek Rd, Ypsilanti, MI 48197, USA","<icalendar.prop.vDDDTypes object at 0x043501D0>",""
"Sara's Graduation Party","734-545-3304","2735 Bedford Rd, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x043505B0>",""
"My Graduation Party!!!","","","<icalendar.prop.vDDDTypes object at 0x04350970>",""
"Time to run!","","","<icalendar.prop.vDDDTypes object at 0x04350D30>",""
"Mini Makerfaire set-up","","","<icalendar.prop.vDDDTypes object at 0x04358070>",""
"Pack Robot for MiniMaker Faire","","","<icalendar.prop.vDDDTypes object at 0x043584D0>",""
"Crew Banquette","","","<icalendar.prop.vDDDTypes object at 0x043588B0>",""
"Haircut","","","<icalendar.prop.vDDDTypes object at 0x04358C70>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x04358F30>",""
"Snack","","","<icalendar.prop.vDDDTypes object at 0x0435D450>",""
"Pick-Up Mom","","","<icalendar.prop.vDDDTypes object at 0x0435D830>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x0435DC10>",""
"Trumpet","","","<icalendar.prop.vDDDTypes object at 0x0435DFF0>",""
"Trumpet","","","<icalendar.prop.vDDDTypes object at 0x043633F0>",""
"Olabisi Bolanle Graduation Party","","850 S Hewitt Rd, Ypsilanti, MI 48197, USA","<icalendar.prop.vDDDTypes object at 0x043637D0>",""
"Andrej Coleski and Mathew Bernard's Graduation Party","","1352 Lakeshore Dr, Ann Arbor, MI 48104-1057, United States","<icalendar.prop.vDDDTypes object at 0x04363B90>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x04363F50>",""
"Math","","","<icalendar.prop.vDDDTypes object at 0x04369350>",""
"Dishes","","","<icalendar.prop.vDDDTypes object at 0x04369730>",""
"Emails","","","<icalendar.prop.vDDDTypes object at 0x04369B10>",""
"Teacher Gifts","","","<icalendar.prop.vDDDTypes object at 0x04369EF0>",""
"Drive to North Campus","","","<icalendar.prop.vDDDTypes object at 0x0436D2F0>",""
"Mandatory Wind Ensemble Meeting","","","<icalendar.prop.vDDDTypes object at 0x0436D6D0>",""
"Drive Home","","","<icalendar.prop.vDDDTypes object at 0x0436DAB0>",""
"Professor Renno Group Meeting","","","<icalendar.prop.vDDDTypes object at 0x0436DE90>",""
"Drive to Banquet","","","<icalendar.prop.vDDDTypes object at 0x04372290>",""
"FRC Team 830 - Consumers Energy Check","","","<icalendar.prop.vDDDTypes object at 0x04372670>",""
"Chloe's Graduation Party","","2106 Tibbits Ct, Ann Arbor, MI 48105, USA","<icalendar.prop.vDDDTypes object at 0x04372A30>",""
"Caitlin's Graduation Party","","","<icalendar.prop.vDDDTypes object at 0x04372E10>",""
"Alex Drain Graduation Pary","","","<icalendar.prop.vDDDTypes object at 0x04379210>",""
"Concert set-Up","","","<icalendar.prop.vDDDTypes object at 0x043795F0>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x043799D0>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x04379DB0>",""
"Josh's Graduation Party","","","<icalendar.prop.vDDDTypes object at 0x0437F1B0>",""
"Dishes","","","<icalendar.prop.vDDDTypes object at 0x0437F570>",""
"Ford Scholarship","","","<icalendar.prop.vDDDTypes object at 0x0437F950>",""
"Ford Scholarship","","","<icalendar.prop.vDDDTypes object at 0x0437FD30>",""
"Meet with Eric","","","<icalendar.prop.vDDDTypes object at 0x04383130>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x04383510>",""
"HRA Open House","","","<icalendar.prop.vDDDTypes object at 0x043838F0>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x04383CB0>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x04389030>",""
"Prof. Renno Readings","","","<icalendar.prop.vDDDTypes object at 0x04389490>",""
"Guardians of the Galaxy at Rave","","Rave","<icalendar.prop.vDDDTypes object at 0x04389870>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x04389C70>",""
"Makerworks Run","","","<icalendar.prop.vDDDTypes object at 0x04389F30>",""
"Prof. Renno Readings","","","<icalendar.prop.vDDDTypes object at 0x0438F450>",""
"Pick-Up Joseph and Mom","","","<icalendar.prop.vDDDTypes object at 0x0438F830>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x0438FC10>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x0438FFF0>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x043943F0>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x043947D0>",""
"Pack Robot","","","<icalendar.prop.vDDDTypes object at 0x04394BB0>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x04394F90>",""
"Robotics at Tappan Middle School","","Tappan Middle School","<icalendar.prop.vDDDTypes object at 0x0439A390>",""
"Robotics at Scarlet Middle School","","Scarlet Middle School","<icalendar.prop.vDDDTypes object at 0x0439A750>",""
"Erg moving","","","<icalendar.prop.vDDDTypes object at 0x0439AB30>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x0439AEF0>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x0439E2D0>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x0439E6B0>",""
"Prof. Renno Group Meet","","","<icalendar.prop.vDDDTypes object at 0x0439EA70>",""
"Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x0439EE30>",""
"Submit Caltech Writing","","","<icalendar.prop.vDDDTypes object at 0x043A4230>",""
"Passport Olympics","","","<icalendar.prop.vDDDTypes object at 0x043A4610>",""
"Clague Outreach","","","<icalendar.prop.vDDDTypes object at 0x043A49D0>",""
"Packing","","","<icalendar.prop.vDDDTypes object at 0x043A4DB0>",""
"Move items to Clague","","","<icalendar.prop.vDDDTypes object at 0x043A91B0>",""
"Physics Test","","","<icalendar.prop.vDDDTypes object at 0x043A9590>",""
"Taylor Error Function","","","<icalendar.prop.vDDDTypes object at 0x043A9970>",""
"Calc II Practice Problems","","","<icalendar.prop.vDDDTypes object at 0x043A9D50>",""
"Breakfast","","","<icalendar.prop.vDDDTypes object at 0x043AF170>",""
"Breakfast","","","<icalendar.prop.vDDDTypes object at 0x043AF550>",""
"Review","","","<icalendar.prop.vDDDTypes object at 0x043AF930>",""
"Gardening","","","<icalendar.prop.vDDDTypes object at 0x043AFBF0>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x043B5330>",""
"Codecademy","","","<icalendar.prop.vDDDTypes object at 0x043B5830>",""
"Registrar's Survey","","","<icalendar.prop.vDDDTypes object at 0x043B9290>",""
"Earle","","","<icalendar.prop.vDDDTypes object at 0x043B9670>",""
"Grad Party Set-Up","","","<icalendar.prop.vDDDTypes object at 0x043B9A50>",""
"Grad Party Set-Up","","","<icalendar.prop.vDDDTypes object at 0x043B9E30>",""
"Meet with Asia","","","<icalendar.prop.vDDDTypes object at 0x043C0230>",""
"Codecademy","","","<icalendar.prop.vDDDTypes object at 0x043C0610>",""
"Madeline's Grad Party","","","<icalendar.prop.vDDDTypes object at 0x043C09F0>",""
"Review","","","<icalendar.prop.vDDDTypes object at 0x043C0DB0>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x043C31B0>",""
"Breakfast","","","<icalendar.prop.vDDDTypes object at 0x043C3590>",""
"Oliver Grad Party","","3407 Cromwell Rd, Ann Arbor, MI 48105-4112, United States","<icalendar.prop.vDDDTypes object at 0x043C3970>",""
"Physics Practice Other","","","<icalendar.prop.vDDDTypes object at 0x043C3D30>",""
"Physics Practice Engineering","","","<icalendar.prop.vDDDTypes object at 0x043C9130>",""
"Math Placement Test 2","","","<icalendar.prop.vDDDTypes object at 0x043C9530>",""
"Review","","","<icalendar.prop.vDDDTypes object at 0x043C9910>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x043C9CF0>",""
"Calculus Practice","","","<icalendar.prop.vDDDTypes object at 0x043CE030>",""
"Math Placement Test 1","","","<icalendar.prop.vDDDTypes object at 0x043CE4D0>",""
"Reflection","","","<icalendar.prop.vDDDTypes object at 0x043CE8B0>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x043CEC90>",""
"Codecademy","","","<icalendar.prop.vDDDTypes object at 0x043CEF50>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x043D3470>",""
"De-stress Reading Time (Finish Order of the Phoenix)","","","<icalendar.prop.vDDDTypes object at 0x043D3850>",""
"Gandy Dancer","","","<icalendar.prop.vDDDTypes object at 0x043D3C30>",""
"International Student Orientation","","","<icalendar.prop.vDDDTypes object at 0x043D3ED0>",""
"Beginning of Instruction (Caltech)","","","<icalendar.prop.vDDDTypes object at 0x043DA370>",""
"New Student Orientation Camp!","","","<icalendar.prop.vDDDTypes object at 0x043DA790>",""
"Caltech Student Health Insurance","","","<icalendar.prop.vDDDTypes object at 0x043DABF0>",""
"Weekly Meeting","","","<icalendar.prop.vDDDTypes object at 0x043DF030>",""
"Move items to Clague","","","<icalendar.prop.vDDDTypes object at 0x043DF490>",""
"Pacific Rim","","Pacific Rim By Kana, 114 W Liberty St, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x043DF870>",""
"Drive to Pacific Rim","","","<icalendar.prop.vDDDTypes object at 0x043DFC30>",""
"Drive","","","<icalendar.prop.vDDDTypes object at 0x043DFFF0>",""
"Gardening","","","<icalendar.prop.vDDDTypes object at 0x043E52D0>",""
"Wonder Woman","","","<icalendar.prop.vDDDTypes object at 0x043E5890>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x043E5B30>",""
"Golf","","","<icalendar.prop.vDDDTypes object at 0x043EA030>",""
"Optometrist","","","<icalendar.prop.vDDDTypes object at 0x043EA4F0>",""
"Get ready","","","<icalendar.prop.vDDDTypes object at 0x043EA8D0>",""
"Water Plants","","","<icalendar.prop.vDDDTypes object at 0x043EACB0>",""
"Weekly meeting","","","<icalendar.prop.vDDDTypes object at 0x043F1030>",""
"Clean dishes","","","<icalendar.prop.vDDDTypes object at 0x043F1470>",""
"Habitable worlds proposal","","","<icalendar.prop.vDDDTypes object at 0x043F1850>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x043F1C50>",""
"Snack","","","<icalendar.prop.vDDDTypes object at 0x043F1F90>",""
"Snack","","","<icalendar.prop.vDDDTypes object at 0x043F5410>",""
"Gardening","","","<icalendar.prop.vDDDTypes object at 0x043F56B0>",""
"Cleaning and Party Prep","","","<icalendar.prop.vDDDTypes object at 0x043F5C70>",""
"Golf","","","<icalendar.prop.vDDDTypes object at 0x043F5F90>",""
"Drive to NCRC","","","<icalendar.prop.vDDDTypes object at 0x043F9410>",""
"LEGOs","","","<icalendar.prop.vDDDTypes object at 0x043F97D0>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x043F9A70>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x043F9F10>",""
"Ford Blue Oval","","","<icalendar.prop.vDDDTypes object at 0x044004F0>",""
"Ford Blue Oval","","","<icalendar.prop.vDDDTypes object at 0x044008B0>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x04400C90>",""
"Farmer's Market","","","<icalendar.prop.vDDDTypes object at 0x04400F30>",""
"Snack","","","<icalendar.prop.vDDDTypes object at 0x04404450>",""
"Caltech Interest Survey","","","<icalendar.prop.vDDDTypes object at 0x04404810>",""
"Clean","","","<icalendar.prop.vDDDTypes object at 0x04404BD0>",""
"Small Lunch","","","<icalendar.prop.vDDDTypes object at 0x04404F90>",""
"Clean","","","<icalendar.prop.vDDDTypes object at 0x0440C370>",""
"Code","","","<icalendar.prop.vDDDTypes object at 0x0440C730>",""
"Merienda","","","<icalendar.prop.vDDDTypes object at 0x0440CAF0>",""
"Gardening","","","<icalendar.prop.vDDDTypes object at 0x0440CEB0>",""
"Clean Basement","","","<icalendar.prop.vDDDTypes object at 0x04412290>",""
"AADL Summer Game Shop","","","<icalendar.prop.vDDDTypes object at 0x04412530>",""
"Maryam Grad Party","","","<icalendar.prop.vDDDTypes object at 0x04412A50>",""
"Beauty and the Beast","http://www.mgoblue.com/fanzone/movie-night-2017.html","Michigan Stadium, 1201 S Main St, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x04412E10>",""
"Advanced Chemistry Test","","","<icalendar.prop.vDDDTypes object at 0x044171F0>",""
"Snack","","","<icalendar.prop.vDDDTypes object at 0x044175B0>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x04417970>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x04417D30>",""
"Snack","","","<icalendar.prop.vDDDTypes object at 0x0441C030>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x0441C4D0>",""
"Farmer's Market","","","<icalendar.prop.vDDDTypes object at 0x0441C890>",""
"Read","","","<icalendar.prop.vDDDTypes object at 0x0441CC50>",""
"Tidying","","","<icalendar.prop.vDDDTypes object at 0x0441CF70>",""
"Cleaning","","","<icalendar.prop.vDDDTypes object at 0x044233F0>",""
"Shower","","","<icalendar.prop.vDDDTypes object at 0x044237B0>",""
"Caltech","","","<icalendar.prop.vDDDTypes object at 0x04423B70>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x04423F30>",""
"New Student Interest Survey","","","<icalendar.prop.vDDDTypes object at 0x04429310>",""
"Math","","","<icalendar.prop.vDDDTypes object at 0x044296F0>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x04429AB0>",""
"UM Bicentennial","","","<icalendar.prop.vDDDTypes object at 0x04429E70>",""
"New Student Interest Survey","","","<icalendar.prop.vDDDTypes object at 0x0442D250>",""
"Ford Scholarship","","","<icalendar.prop.vDDDTypes object at 0x0442D630>",""
"Prof. Renno Group Meeting","","","<icalendar.prop.vDDDTypes object at 0x0442D9F0>",""
"Math","","","<icalendar.prop.vDDDTypes object at 0x0442DDD0>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x044311B0>",""
"Joseph Time","","","<icalendar.prop.vDDDTypes object at 0x04431570>",""
"House Work","","","<icalendar.prop.vDDDTypes object at 0x04431930>",""
"Top of the Park","","","<icalendar.prop.vDDDTypes object at 0x04431CF0>",""
"Submit Ford Scholarship","","","<icalendar.prop.vDDDTypes object at 0x04438030>",""
"3D Printing Lab - Octoprint","Secret Lab","Ann Arbor District Library: Downtown Library, 343 S 5th Ave, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x04438490>",""
"Aesthetically Edible","Plants!!!","Ann Arbor District Library Malletts Creek Branch, 3090 E Eisenhower Pkwy, Ann Arbor, MI 48108, USA","<icalendar.prop.vDDDTypes object at 0x04438870>",""
"Amigurumi Crochet Critter Joy (Maybe)","Crochet Octopus","Ann Arbor District Library: Traverwood Branch, 3333 Traverwood Dr, Ann Arbor, MI 48105, USA","<icalendar.prop.vDDDTypes object at 0x04438C30>",""
"12th Annual LEGO Contest","3500 S State St., Ann Arbor
9 AM - 3 PM Drop off Projects
3 PM - 6 PM Closed for Judging
6 PM - 8 PM Public Display
8 PM - 8:30 PM Awards","The Kensington Hotel, 3500 S State St, Ann Arbor, MI 48108, USA","<icalendar.prop.vDDDTypes object at 0x04438FF0>",""
"Summer Game 2017 Game Over Gala!","Lobby","Ann Arbor District Library: Downtown Library, 343 S 5th Ave, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x0443E3F0>",""
"Roblox Studio","Third Floor","Ann Arbor District Library: Downtown Library, 343 S 5th Ave, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x0443E7B0>",""
"Unity 2D Top-Down","Third Floor","Ann Arbor District Library: Downtown Library, 343 S 5th Ave, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x0443EB70>",""
"Choose your own adventure HTML","Third Floor","Ann Arbor District Library: Downtown Library, 343 S 5th Ave, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x0443EF30>",""
"Math","","","<icalendar.prop.vDDDTypes object at 0x04443330>",""
"Ford Scholarship","","","<icalendar.prop.vDDDTypes object at 0x044436F0>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x04443AB0>",""
"Prof. Renno Presentation","","","<icalendar.prop.vDDDTypes object at 0x04443E70>",""
"Morgan's Graduation Party","","","<icalendar.prop.vDDDTypes object at 0x04449270>",""
"Math","","","<icalendar.prop.vDDDTypes object at 0x04449650>",""
"Joseph Time","","","<icalendar.prop.vDDDTypes object at 0x04449A10>",""
"Dinner","","","<icalendar.prop.vDDDTypes object at 0x04449DD0>",""
"Organize Chemistry Material","","","<icalendar.prop.vDDDTypes object at 0x0444E1B0>",""
"Lunch","","Yotsuba Japanese Restaurant, 2222 Hogback Rd, Ann Arbor, MI 48105, USA","<icalendar.prop.vDDDTypes object at 0x0444E590>",""
"Presentations","","","<icalendar.prop.vDDDTypes object at 0x0444E950>",""
"Trip Planning","","","<icalendar.prop.vDDDTypes object at 0x0444ED10>",""
"Math 0 - Transition to Mathematical Proofs","Kevin Gilmartin
Caltech Email","","<icalendar.prop.vDDDTypes object at 0x0444EFF0>",""
"Advanced Math Test","","","<icalendar.prop.vDDDTypes object at 0x04454510>",""
"Caltech Parent Orientation","","","<icalendar.prop.vDDDTypes object at 0x044547B0>",""
"Gardening","","","<icalendar.prop.vDDDTypes object at 0x04454CF0>",""
"Chemistry","","","<icalendar.prop.vDDDTypes object at 0x0445A030>",""
"Lunch","","","<icalendar.prop.vDDDTypes object at 0x0445A490>",""
"Chemistry","","","<icalendar.prop.vDDDTypes object at 0x0445A850>",""
"Fourth of July Parade","","","<icalendar.prop.vDDDTypes object at 0x0445AC10>",""
"Parade line-up/prep","","","<icalendar.prop.vDDDTypes object at 0x0445AFD0>",""
"Emergency robotics meeting","","","<icalendar.prop.vDDDTypes object at 0x044613B0>",""
"IB Exam Results Released","http://www.ibo.org/programmes/diploma-programme/assessment-and-exams/getting-results/

http://www.ibo.org/contentassets/bc850970f4e54b87828f83c7976a4db6/dp-statistical-bulletin-may-2016-en.pdf","","<icalendar.prop.vDDDTypes object at 0x04461650>",""
"AADL Card Renewal","","","<icalendar.prop.vDDDTypes object at 0x04461B10>",""
"Doctor Appointments","","","<icalendar.prop.vDDDTypes object at 0x04461FB0>",""
"Lab Meeting","","","<icalendar.prop.vDDDTypes object at 0x04465390>",""
"Drive to AADL","","","<icalendar.prop.vDDDTypes object at 0x04465750>",""
"Run at Gallup Park","","Gallup Park","<icalendar.prop.vDDDTypes object at 0x04465B10>",""
"Put up Tarps","","","<icalendar.prop.vDDDTypes object at 0x04465ED0>",""
"Merienda","","","<icalendar.prop.vDDDTypes object at 0x0446A2B0>",""
"Dishes","","","<icalendar.prop.vDDDTypes object at 0x0446A670>",""
"Play with Joseph","","","<icalendar.prop.vDDDTypes object at 0x0446AA30>",""
"Project XQ on Air","https://xqsuperschool.org/live/","","<icalendar.prop.vDDDTypes object at 0x0446ADF0>",""
"Run","","","<icalendar.prop.vDDDTypes object at 0x044711F0>",""
"Your Flight Receipt - DANIEL NEAMATI 13SEP17","","","<icalendar.prop.vDDDTypes object at 0x044715B0>",""
"Your Flight Receipt - DANIEL NEAMATI 13SEP17","","","<icalendar.prop.vDDDTypes object at 0x04471970>",""
"Asia Korkmaz's College Recommendation","","","<icalendar.prop.vDDDTypes object at 0x04471C10>",""
"Weekly Group Meeting","","","<icalendar.prop.vDDDTypes object at 0x04476150>",""
"Dinner at btb burrito","","BTB Burrito, 810 S State St, Ann Arbor, MI 48104, USA","<icalendar.prop.vDDDTypes object at 0x04476510>",""
"Keerthana Dance Performance","Show starts at 7","Saline High School, 1300 Campus Pkwy, Saline, MI 48176, États-Unis","<icalendar.prop.vDDDTypes object at 0x044768D0>",""
"Keerthana Graduation Party","","1028 Bicentennial Pkwy, Ann Arbor, MI 48108, États-Unis","<icalendar.prop.vDDDTypes object at 0x04476CB0>",""
"Vacation!","","Sault Ste. Marie, MI 49783, USA","<icalendar.prop.vDDDTypes object at 0x0447B050>",""
"Drive to Sault Ste. Marie","","","<icalendar.prop.vDDDTypes object at 0x0447B490>",""
"Drive to Pictured Rocks","","","<icalendar.prop.vDDDTypes object at 0x0447B870>",""
"Pictured Rocks","","Pictured Rocks National Lakeshore, Munising, MI 49862, USA","<icalendar.prop.vDDDTypes object at 0x0447BC30>",""
"Vacation!","","Munising, MI 49862, USA","<icalendar.prop.vDDDTypes object at 0x0447BFF0>",""
"Pictured Rocks Cruise!","","","<icalendar.prop.vDDDTypes object at 0x044803D0>",""
"Hiawatha National Forest","","","<icalendar.prop.vDDDTypes object at 0x04480790>",""
"Vacation!","","Marquette, MI, USA","<icalendar.prop.vDDDTypes object at 0x04480B70>",""
"Vacation!","","Manistique, MI 49854, USA","<icalendar.prop.vDDDTypes object at 0x04480F30>",""
"Drive to Muskegon","","","<icalendar.prop.vDDDTypes object at 0x04486330>",""
"Vacation!","","Fremont, MI, USA","<icalendar.prop.vDDDTypes object at 0x044866F0>",""
"Waterfall Galore!","","","<icalendar.prop.vDDDTypes object at 0x04486AB0>",""
"Muskegon visit","","","<icalendar.prop.vDDDTypes object at 0x04486E70>",""
